person_id,display_last_comma_first,display_first_last,rosterstatus,from_year,to_year,playercode,games_played_flag,position,draft_year,draft_round,draft_num,birth_date,height_feet,height_inches,height,weight,season_exp,jersey,school,country,last_affiliation
77870,"Pope, David",David Pope,f,1984,1985,HISTADD_david_pope,Y,Forward,1984,3,,,6,7,6.58333333333333,220,1,51,Norfolk State,USA,Norfolk State/USA
998,"Pope, Mark",Mark Pope,f,1997,2004,mark_pope,Y,Center-Forward,1996,2,,,6,10,6.83333333333333,235,6,41,Kentucky,USA,Kentucky/USA
77872,"Popson, Dave",Dave Popson,f,1988,1991,HISTADD_dave_popson,Y,Center,1987,4,,,6,10,6.83333333333333,220,2,50,North Carolina,USA,North Carolina/USA
77891,"Putman, Don",Don Putman,f,1946,1949,HISTADD_don_putman,Y,Guard,,,,,6,1,6.08333333333333,170,3,,Denver,USA,Colorado; Denver/USA
1627753,Zhou Qi,Zhou Qi,t,2017,2018,zhou_qi,Y,Forward-Center,2016,2,,,7,1,7.08333333333333,210,1,9,,China,China/China
1627817,"Quarterman, Tim",Tim Quarterman,f,2016,2017,tim_quarterman,Y,,,,,,,,,,1,,Louisiana State,USA,Louisiana State/USA
77892,"Quick, Bob",Bob Quick,f,1968,1971,HISTADD_bob_quick,Y,Forward,1968,2,,,6,5,6.41666666666667,215,3,14,Xavier,USA,Xavier (Ohio)/USA
200809,"Quinn, Chris",Chris Quinn,f,2006,2012,chris_quinn,Y,Guard,,,,,6,2,6.16666666666667,175,6,20,Notre Dame,USA,Notre Dame/USA
77893,"Quinnett, Brian",Brian Quinnett,f,1989,1991,HISTADD_brian_quinnett,Y,Guard,1989,2,,,6,8,6.66666666666667,235,2,23,Washington State,USA,Washington State/USA
1628397,"Rabb, Ivan",Ivan Rabb,t,2017,2018,ivan_rabb,Y,Forward,2017,2,,,6,10,6.83333333333333,220,1,10,California,USA,California/USA
77894,"Rackley, Luke",Luke Rackley,f,1969,1973,HISTADD_luke_rackley,Y,Center,1969,3,,,6,10,6.83333333333333,220,4,42,Xavier,USA,Xavier (Ohio)/USA
77895,"Rader, Howie",Howie Rader,f,1948,1948,HISTADD_howie_rader,Y,Guard,,,,,6,1,6.08333333333333,190,0,,Long Island-Brooklyn,USA,Long Island University/USA
77896,"Radford, Mark",Mark Radford,f,1981,1982,HISTADD_mark_radford,Y,Guard,1981,3,,,6,4,6.33333333333333,190,1,30,Oregon State,USA,Oregon State/USA
77897,"Radford, Wayne",Wayne Radford,f,1978,1978,HISTADD_wayne_radford,Y,Guard,1978,2,,,6,3,6.25,205,0,21,Indiana,USA,Indiana/USA
2209,"Radmanovic, Vladimir",Vladimir Radmanovic,f,2001,2012,vladimir_radmanovic,Y,Forward,2001,1,,,6,10,6.83333333333333,235,12,77,"Belgrade, Serbia",Serbia,FMP/Serbia
1893,"Radojevic, Aleksandar",Aleksandar Radojevic,f,1999,2004,aleksandar_radojevic,Y,,1999,1,,,,,,,1,,Barton Community College,USA,Serbia-Montenegro/USA
77899,"Radovich, Frank",Frank Radovich,f,1961,1961,HISTADD_frank_radovich,Y,Forward,1960,2,,,6,8,6.66666666666667,235,0,9,Indiana,USA,Indiana/USA
77900,"Radovich, Moe",Moe Radovich,f,1952,1952,HISTADD_moe_radovich,Y,Guard,1952,,,,6,0,6,160,0,4,Wyoming,USA,Wyoming/USA
203545,"Raduljica, Miroslav",Miroslav Raduljica,f,2013,2014,miroslav_raduljica,Y,,,,,,,,,,1,,Serbia,Serbia,Serbia
77901,"Radziszewski, Ray",Ray Radziszewski,f,1957,1957,HISTADD_ray_radziszewski,Y,Forward,1957,4,,,6,5,6.41666666666667,210,0,19,Saint Joseph's,USA,St. Joseph's (PA)/USA
77902,"Ragelis, Ray",Ray Ragelis,f,1951,1951,HISTADD_ray_ragelis,Y,Forward,1951,2,,,6,4,6.33333333333333,205,0,18,Northwestern,USA,Northwestern/USA
77903,"Raiken, Sherwin",Sherwin Raiken,f,1952,1952,HISTADD_sherwin_raiken,Y,Guard,,,,,6,2,6.16666666666667,185,0,5,Villanova,USA,Villanova/USA
77904,"Rains, Ed",Ed Rains,f,1981,1982,HISTADD_ed_rains,Y,Forward,1981,2,,,6,7,6.58333333333333,190,1,15,South Alabama,USA,South Alabama/USA
2080,"Rakocevic, Igor",Igor Rakocevic,f,2002,2002,igor_rakocevic,Y,Guard,2000,2,,,6,2,6.16666666666667,184,1,36,Russia,Serbia and Montenegro,No College/Serbia and Montenegro
77905,"Rambis, Kurt",Kurt Rambis,f,1981,1994,HISTADD_kurt_rambis,Y,Forward,1980,3,,,6,8,6.66666666666667,213,13,18,Santa Clara,USA,Santa Clara/USA
52607,"Deck, Gabriel",Gabriel Deck,f,2016,2016,gabriel_deck,Y,,,,,,,,,,0,,,,
2762,"Ramos, Peter John",Peter John Ramos,f,2004,2004,peter john_ramos,Y,,2004,2,,,,,,,1,,Puerto Rico,Puerto Rico,Puerto Rico/Puerto Rico
77906,"Ramsey, Cal",Cal Ramsey,f,1959,1960,HISTADD_cal_ramsey,Y,Forward,1959,2,,,6,4,6.33333333333333,200,1,3,New York University,USA,N.Y.U./USA
77907,"Ramsey, Frank",Frank Ramsey,f,1954,1963,HISTADD_frank_ramsey,Y,Forward,1953,1,,,6,3,6.25,190,8,23,Kentucky,USA,Kentucky/USA
77908,"Ramsey, Ray",Ray Ramsey,f,1948,1948,HISTADD_ray_ramsey,Y,Guard,,,,,6,2,6.16666666666667,165,0,,Bradley,USA,Bradley/USA
1821,"Randall, Mark",Mark Randall,f,1991,1994,mark_randall,Y,Forward,1991,1,,,6,8,6.66666666666667,235,3,42,Kansas,USA,Kansas/USA
1626184,"Randle, Chasson",Chasson Randle,f,2016,2016,chasson_randle,Y,Guard,,,,,6,2,6.16666666666667,185,1,4,Stanford,USA,Stanford/USA
203944,"Randle, Julius",Julius Randle,t,2014,2018,julius_randle,Y,Forward-Center,2014,1,,,6,9,6.75,250,4,,Kentucky,USA,Kentucky/USA
201576,"Randolph, Anthony",Anthony Randolph,f,2008,2013,anthony_randolph,Y,,2008,1,,,,,,,5,,Louisiana State,USA,Louisiana State/USA
101183,"Randolph, Shavlik",Shavlik Randolph,f,2005,2014,shavlik_randolph,Y,,,,,,,,,,7,,Duke,USA,Duke/USA
2216,"Randolph, Zach",Zach Randolph,t,2001,2018,zach_randolph,Y,Forward,2001,1,,,6,9,6.75,250,17,50,Michigan State,USA,Michigan State/USA
77910,"Rank, Wally",Wally Rank,f,1980,1980,HISTADD_wally_rank,Y,Forward,1980,5,,,6,6,6.5,220,0,30,San Jose State,USA,San Jose State/USA
77911,"Ransey, Kelvin",Kelvin Ransey,f,1980,1985,HISTADD_kelvin_ransey,Y,Guard,1980,1,,,6,2,6.16666666666667,170,5,14,Ohio State,USA,Ohio State/USA
77912,"Ranzino, Sam",Sam Ranzino,f,1951,1951,HISTADD_sam_ranzino,Y,Guard,1951,1,,,6,1,6.08333333333333,185,0,3,North Carolina State,USA,North Carolina State/USA
78656,"Rasmussen, Blair",Blair Rasmussen,f,1985,1992,blair_rasmussen,Y,Forward,1985,1,,,6,4,6.33333333333333,172,7,41,Oregon,USA,Oregon/USA
1628504,"Rathan-Mayes, Xavier",Xavier Rathan-Mayes,f,2017,2017,xavier_rathan-mayes,Y,,,,,,,,,,0,,Florida State,Canada,Florida State/Canada
77913,"Ratkovicz, George",George Ratkovicz,f,1949,1954,HISTADD_george_ratkovicz,Y,Forward,,,,,6,7,6.58333333333333,220,5,13,,USA,No College/USA
77914,"Ratleff, Ed",Ed Ratleff,f,1973,1977,HISTADD_ed_ratleff,Y,Guard,1973,1,,,6,6,6.5,195,4,42,Long Beach State,USA,Long Beach State/USA
77915,"Ratliff, Mike",Mike Ratliff,f,1972,1973,HISTADD_mike_ratliff,Y,Center,1972,2,,,6,10,6.83333333333333,230,1,43,Wisconsin-Eau Claire,USA,Wis.-Eau Claire/USA
689,"Ratliff, Theo",Theo Ratliff,f,1995,2010,theo_ratliff,Y,Center,1995,1,,,6,10,6.83333333333333,235,16,50,Wyoming,USA,Wyoming/USA
202360,"Rautins, Andy",Andy Rautins,f,2010,2010,andy_rautins,Y,Guard,2010,2,,,6,4,6.33333333333333,190,1,11,Syracuse,USA,Syracuse/USA
77928,"Reed, Ron",Ron Reed,f,1965,1966,HISTADD_ron_reed,Y,Forward,1965,3,,,6,5,6.41666666666667,205,1,20,Notre Dame,USA,Notre Dame/USA
77929,"Reed, Willis",Willis Reed,f,1964,1973,HISTADD_willis_reed,Y,Center,1964,2,,,6,10,6.83333333333333,235,9,19,Grambling,USA,Grambling State/USA
735,"Reeves, Bryant",Bryant Reeves,f,1995,2000,bryant_reeves,Y,Center,1995,1,,,7,0,7,290,5,50,Oklahoma State,USA,Oklahoma State/USA
234,"Reeves, Khalid",Khalid Reeves,f,1994,1999,khalid_reeves,Y,,1994,1,,,,,,,5,,Arizona,USA,Arizona/USA
77932,"Regan, Richie",Richie Regan,f,1955,1957,HISTADD_richie_regan,Y,Guard,1953,1,,,6,2,6.16666666666667,180,2,14,Seton Hall,USA,Seton Hall/USA
77933,"Rehfeldt, Don",Don Rehfeldt,f,1950,1951,HISTADD_don_rehfeldt,Y,Forward,1950,1,,,6,6,6.5,210,1,15,Wisconsin,USA,Wisconsin/USA
77937,"Reid, Billy",Billy Reid,f,1980,1980,HISTADD_billy_reid,Y,Guard,1980,9,,,6,5,6.41666666666667,190,0,31,San Francisco,USA,Anderson (SC) (J.C.); New Mexico; San Francisco/US
690,"Reid, Don",Don Reid,f,1995,2002,don_reid,Y,Forward,1995,2,,,6,8,6.66666666666667,250,8,52,Georgetown,USA,Georgetown ''95/USA
462,"Reid, J.R.",J.R. Reid,f,1989,2000,j.r._reid,Y,,1989,1,,,,,,,10,,North Carolina,USA,North Carolina/USA
77935,"Reid, Jim",Jim Reid,f,1967,1967,HISTADD_jim_reid,Y,Center,,,,,6,6,6.5,210,0,12,Winston-Salem State,USA,Winston-Salem State/USA
77936,"Reid, Robert",Robert Reid,f,1977,1990,HISTADD_robert_reid,Y,Forward,1977,2,,,6,8,6.66666666666667,205,12,50,St. Mary's (TX),USA,St. Mary's (Tex.)/USA
202385,"Reid, Ryan",Ryan Reid,f,2011,2011,ryan_reid,Y,,2010,2,,,,,,,0,,Florida State,USA,Florida State/USA
2876,"Reiner, Jared",Jared Reiner,f,2004,2006,jared_reiner,Y,Center,,,,,6,11,6.91666666666667,255,2,55,Iowa,USA,Iowa/USA
77938,"Reiser, Joseph",Joseph Reiser,f,1947,1949,HISTADD_chick_reiser,Y,Guard,1947,,,,5,11,5.91666666666667,165,2,,New York University,USA,Pratt Institute; N.Y.U./USA
77939,"Rellford, Richard",Richard Rellford,f,1987,1987,HISTADD_richard_rellford,Y,Forward,1986,5,,,6,6,6.5,230,0,42,Michigan,USA,Michigan/USA
720,"Rencher, Terrence",Terrence Rencher,f,1995,1995,terrence_rencher,Y,,1995,2,,,,,,,0,,Texas,USA,Texas/USA
77941,"Rennicke, John",John Rennicke,f,1951,1951,HISTADD_john_rennicke,Y,Guard,1951,6,,,6,2,6.16666666666667,185,0, ,Drake,USA,Drake/USA
77942,"Rensberger, Rob",Rob Rensberger,f,1946,1946,HISTADD_rob_rensberger,Y,Forward,,,,,6,2,6.16666666666667,170,0,,Notre Dame,USA,Notre Dame/USA
981,"Rentzias, Efthimios",Efthimios Rentzias,f,2002,2002,efthimios_rentzias,Y,Center,1996,1,,,6,11,6.91666666666667,250,1,14,PAOK (Greece),Greece,Greece/Greece
704,"Respert, Shawn",Shawn Respert,f,1995,1998,shawn_respert,Y,,1995,1,,,,,,,3,,Michigan State,USA,Michigan State/USA
77944,"Restani, Kevin",Kevin Restani,f,1974,1981,HISTADD_bigbird_restani,Y,Forward,1974,3,,,6,9,6.75,225,7,24,San Francisco,USA,San Francisco/USA
77945,"Reynolds, George",George Reynolds,f,1969,1969,HISTADD_george_reynolds,Y,Guard,1969,9,,,6,4,6.33333333333333,195,0,10,Houston,USA,Houston/USA
77946,"Reynolds, Jerry",Jerry Reynolds,f,1985,1995,HISTADD_jerry_reynolds,Y,Guard,1985,1,,,6,8,6.66666666666667,200,7,44,Louisiana State,USA,Madison Area Tech Coll. WI (J.C.); Louisiana State
77947,"Rhodes, Gene",Gene Rhodes,f,1952,1952,HISTADD_gene_rhodes,Y,Guard,1952,,,,6,1,6.08333333333333,170,0,,Western Kentucky,USA,Western Kentucky/USA
1518,"Rhodes, Rodrick",Rodrick Rhodes,f,1997,1999,rodrick_rhodes,Y,,1997,1,,,,,,,2,,Southern California,USA,Kentucky; USC/USA
779,"Rice, Glen",Glen Rice,f,1989,2003,glen_rice,Y,,1989,1,,,,,,,14,,Michigan,USA,Michigan ''89/USA
77916,"Rautins, Leo",Leo Rautins,f,1983,1984,HISTADD_leo_rautins,Y,Forward,1983,1,,,6,8,6.66666666666667,215,1,7,Syracuse,USA,Minnesota; Syracuse/USA
200810,"Ray, Allan",Allan Ray,f,2006,2006,allan_ray,Y,,,,,,,,,,1,,Villanova,USA,Villanova/USA
203318,"Rice, Glen",Glen Rice,f,2013,2014,glen_rice,Y,,2013,2,,,,,,,1,,Georgia Tech, ,Georgia Tech
201181,"Richard, Chris",Chris Richard,f,2007,2009,chris_richard,Y,Forward,2007,2,,,6,9,6.75,256,2,35,Florida,USA,Florida/USA
77950,"Richardson, Clint",Clint Richardson,f,1979,1986,HISTADD_clint_richardson,Y,Guard,1979,2,,,6,3,6.25,195,7,4,Seattle,USA,Seattle/USA
2202,"Richardson, Jason",Jason Richardson,f,2001,2014,jason_richardson,Y,Guard,2001,1,,,6,6,6.5,225,13,23,Michigan State,USA,Michigan State/USA
200978,"Richardson, Jeremy",Jeremy Richardson,f,2006,2008,jeremy_richardson,Y,Guard-Forward,,,,,6,7,6.58333333333333,195,3,32,Delta State,USA,Delta State/USA
1626196,"Richardson, Josh",Josh Richardson,t,2015,2018,josh_richardson,Y,Forward,2015,2,,,6,6,6.5,200,3,0,Tennessee,USA,Tennessee/USA
1627781,"Richardson, Malachi",Malachi Richardson,t,2016,2018,malachi_richardson,Y,Guard,2016,1,,,6,6,6.5,205,2,22,Syracuse,USA,Syracuse/USA
77952,"Richardson, Micheal Ray",Micheal Ray Richardson,f,1978,1985,HISTADD_micheal_ray_richardson,Y,Guard,1978,1,,,6,5,6.41666666666667,189,7,20,Montana,USA,Montana/USA
2369,"Richardson, Norman",Norman Richardson,f,2001,2001,norman_richardson,Y,Guard,,,,,6,5,6.41666666666667,200,1,31,Hofstra,USA,Hofstra ''01/USA
71,"Richardson, Pooh",Pooh Richardson,f,1989,1998,pooh_richardson,Y,,1989,1,,,,,,,9,,UCLA,USA,UCLA/USA
2047,"Richardson, Quentin",Quentin Richardson,f,2000,2012,quentin_richardson,Y,Forward,2000,1,,,6,6,6.5,228,13,55,DePaul,USA,DePaul/USA
782,"Richmond, Mitch",Mitch Richmond,f,1988,2001,mitch_richmond,Y,Guard,1988,1,,,6,5,6.41666666666667,220,13,2,Kansas State,USA,Moberly Area CC; Kansas State/USA
77954,"Richter, John",John Richter,f,1959,1959,HISTADD_john_richter,Y,Forward,1959,1,,,6,9,6.75,225,0,16,North Carolina State,USA,Paul Smith's Coll. NY (J.C.); North Carolina State
77955,"Ricketts, Dick",Dick Ricketts,f,1955,1957,HISTADD_dick_ricketts,Y,Forward,1955,1,,,6,7,6.58333333333333,215,2,24,Duquesne,USA,Duquesne/USA
375,"Rider, Isaiah",Isaiah Rider,f,1993,2001,isaiah_rider,Y,,1993,1,,,,,,,8,,Nevada-Las Vegas,USA,Allen County CC KS; Antelope Valley Coll. CA (J.C.
77957,"Ridgle, Jackie",Jackie Ridgle,f,1971,1971,HISTADD_jackie_ridgle,Y,Guard,1971,3,,,6,4,6.33333333333333,195,0,23,California,USA,California/USA
2557,"Ridnour, Luke",Luke Ridnour,f,2003,2014,luke_ridnour,Y,Guard,2003,1,,,6,2,6.16666666666667,175,11,13,Oregon,USA,Oregon/USA
77958,"Riebe, Mel",Mel Riebe,f,1946,1948,HISTADD_mouse_riebe,Y,Guard,,,,,5,11,5.91666666666667,180,2,,Wooster,USA,Wooster/USA
77959,"Riffey, Jim",Jim Riffey,f,1950,1950,HISTADD_jim_riffey,Y,Forward,1950,2,,,6,4,6.33333333333333,200,0,9-17,Tulane,USA,Tulane/USA
2541,"Rigaudeau, Antoine",Antoine Rigaudeau,f,2002,2002,antoine_rigaudeau,Y,,,,,,,,,,1,,France,USA,France/USA
77960,"Riker, Tom",Tom Riker,f,1972,1974,HISTADD_tom_riker,Y,Forward,1972,1,,,6,10,6.83333333333333,225,2,6,South Carolina,USA,South Carolina/USA
77963,"Riley, Bob",Bob Riley,f,1970,1970,HISTADD_bob_riley,Y,Forward,1970,5,,,6,9,6.75,235,0,12,Mount St. Mary's,USA,Mount St. Mary's/USA
35,"Riley, Eric",Eric Riley,f,1993,1998,eric_riley,Y,Center,1993,2,,,7,0,7,245,4,44,Michigan,USA,Michigan/USA
77962,"Riley, Pat",Pat Riley,f,1967,1975,HISTADD_dupp_pat_riley,Y,Guard,1967,1,,,6,4,6.33333333333333,205,8,12,Kentucky,USA,Kentucky/USA
77964,"Riley, Ron",Ron Riley,f,1972,1975,HISTADD_ron_riley,Y,Forward,1972,3,,,6,8,6.66666666666667,195,3,31,Southern California,USA,USC/USA
77965,"Rinaldi, Rich",Rich Rinaldi,f,1971,1973,HISTADD_rich_rinaldi,Y,Guard,1971,3,,,6,3,6.25,195,2,33,Saint Peter's,USA,St. Peter's/USA
77966,"Riordan, Mike",Mike Riordan,f,1968,1976,HISTADD_mike_riordan,Y,Forward,1967,12,,,6,4,6.33333333333333,200,8,6,Providence,USA,Providence/USA
77967,"Risen, Arnie",Arnie Risen,f,1948,1957,HISTADD_stilts_risen,Y,Center,,,,,6,9,6.75,200,9,19,Ohio State,USA,Ohio State/USA
77968,"Ritter, Goebel",Goebel Ritter,f,1948,1950,HISTADD_tex_ritter,Y,Guard,1948,,,,6,2,6.16666666666667,185,2,10,Eastern Kentucky,USA,Eastern Kentucky/USA
77969,"Rivas, Ramon",Ramon Rivas,f,1988,1988,HISTADD_ramon_rivas,Y,Forward,,,,,6,10,6.83333333333333,260,0,45,Temple,USA,Puerto Rico; Temple/USA
203085,"Rivers, Austin",Austin Rivers,t,2012,2018,austin_rivers,Y,Guard,2012,1,,,6,4,6.33333333333333,200,6,,Duke,USA,Duke/USA
77970,"Rivers, David",David Rivers,f,1988,1991,HISTADD_david_rivers,Y,Guard,1988,1,,,6,0,6,170,2,32,Notre Dame,USA,Notre Dame/USA
470,"Rivers, Doc",Doc Rivers,f,1983,1995,doc_rivers,Y,Guard,1983,2,,,6,4,6.33333333333333,210,12,25,Marquette,USA,Marquette/USA
77972,"Robbins, Lee",Lee Robbins,f,1947,1948,HISTADD_lee_robbins,Y,Forward,,,,,6,3,6.25,175,1,,Colorado,USA,Colorado/USA
203460,"Roberson, Andre",Andre Roberson,t,2013,2018,andre_roberson,Y,Guard,2013,1,,,6,7,6.58333333333333,210,5,21,Colorado,USA,Colorado/USA
101194,"Roberson, Anthony",Anthony Roberson,f,2005,2008,anthony_roberson,Y,Guard,,,,,6,2,6.16666666666667,180,3,5,Florida,USA,Florida/USA
77973,"Roberson, Rick",Rick Roberson,f,1969,1975,HISTADD_rick_roberson,Y,Center,1969,1,,,6,9,6.75,231,6,50,Cincinnati,USA,Cincinnati/USA
2121,"Roberson, Terrance",Terrance Roberson,f,2000,2000,terrance_roberson,Y,,,,,,,,,,0,,Fresno State,USA,Fresno State/USA
77975,"Roberts, Anthony",Anthony Roberts,f,1977,1983,HISTADD_anthony_roberts,Y,Forward,1977,1,,,6,5,6.41666666666667,185,4,30,Oral Roberts,USA,Oral Roberts/USA
77979,"Roberts, Bill",Bill Roberts,f,1948,1949,HISTADD_bill_roberts,Y,,,,,,,,,,1,,Wyoming,USA,Wyoming/USA
203148,"Roberts, Brian",Brian Roberts,f,2012,2016,brian_roberts,Y,Guard,,,,,6,1,6.08333333333333,173,5,22,Dayton,USA,Dayton/USA
122,"Roberts, Fred",Fred Roberts,f,1983,1996,fred_roberts,Y,,1982,2,,,,,,,12,,Brigham Young,USA,Brigham Young/USA
77977,"Roberts, Joe",Joe Roberts,f,1960,1962,HISTADD_joe_roberts,Y,Forward,1960,3,,,6,6,6.5,214,2,12,Ohio State,USA,Ohio State/USA
101160,"Roberts, Lawrence",Lawrence Roberts,f,2005,2006,lawrence_roberts,Y,Forward,2005,2,,,6,9,6.75,240,2,44,Mississippi State,USA,Mississippi State/USA
77978,"Roberts, Marv",Marv Roberts,f,1976,1976,HISTADD_marv_roberts,Y,Forward,1971,3,,,6,8,6.66666666666667,200,0,30,Utah State,USA,Utah State/USA
914,"Roberts, Stanley",Stanley Roberts,f,1991,1999,stanley_roberts,Y,,1991,1,,,,,,,8,,Louisiana State,USA,Louisiana State/USA
926,"Robertson, Alvin",Alvin Robertson,f,1984,1995,alvin_robertson,Y,Guard,1984,1,,,6,4,6.33333333333333,208,9,7,Arkansas,USA,Crowder College MO (J.C.); Arkansas/USA
600015,"Robertson, Oscar",Oscar Robertson,f,1960,1973,HISTADD_oscar_robertson,Y,Guard,1960,1,,,6,5,6.41666666666667,205,13,14,Cincinnati,USA,Cincinnati/USA
1926,"Robertson, Ryan",Ryan Robertson,f,1999,1999,ryan_robertson,Y,,1999,2,,,,,,,0,,Kansas,USA,Kansas/USA
77983,"Robertson, Tony",Tony Robertson,f,1977,1978,HISTADD_tony_robertson,Y,Guard,1977,4,,,6,4,6.33333333333333,195,1,25,West Virginia,USA,West Virginia/USA
77984,"Robey, Rick",Rick Robey,f,1978,1985,HISTADD_rick_robey,Y,Center,1978,1,,,6,11,6.91666666666667,230,7,8,Kentucky,USA,Kentucky/USA
2774,"Robinson, Bernard",Bernard Robinson,f,2004,2006,bernard_robinson,Y,Guard-Forward,2004,2,,,6,6,6.5,210,3,22,Michigan,USA,Michigan/USA
997,"Robinson, Chris",Chris Robinson,f,1996,1997,chris_robinson,Y,Guard,1996,2,,,6,5,6.41666666666667,200,1,5,Western Kentucky,USA,Western Kentucky/USA
77986,"Robinson, Cliff T.",Cliff T. Robinson,f,1979,1991,HISTADD_cliff_t_robinson,Y,Forward,1979,1,,,6,9,6.75,220,10,43,Southern California,USA,USC/USA
361,"Robinson, Clifford",Clifford Robinson,f,1989,2006,clifford_robinson,Y,Forward-Center,1989,2,,,6,10,6.83333333333333,245,17,30,Connecticut,USA,Connecticut/USA
77993,"Robinson, Truck",Truck Robinson,f,1974,1984,HISTADD_truck_robinson,Y,Forward,1974,2,,,6,7,6.58333333333333,225,10,21,Tennessee State,USA,Tennessee State/USA
77996,"Robinson, Wayne",Wayne Robinson,f,1980,1980,HISTADD_wayne_robinson,Y,Forward,1980,2,,,6,8,6.66666666666667,217,0,,Virginia Tech,USA,Virginia Tech/USA
203922,"Robinson III, Glenn",Glenn Robinson III,t,2014,2018,glenn_robinson iii,Y,Guard-Forward,2014,2,,,6,7,6.58333333333333,215,4,22,Michigan,USA,Michigan/USA
77997,"Robinzine, Bill",Bill Robinzine,f,1975,1981,HISTADD_bill_robinzine,Y,Forward,1975,1,,,6,7,6.58333333333333,230,6,52,DePaul,USA,DePaul/USA
77998,"Robisch, Dave",Dave Robisch,f,1976,1983,HISTADD_dave_robisch,Y,Center,1971,3,,,6,10,6.83333333333333,235,7,35,Kansas,USA,Kansas/USA
77999,"Rocha, Red",Red Rocha,f,1947,1956,HISTADD_red_rocha,Y,Center,1947,,,,6,9,6.75,185,8,6,Oregon State,USA,Hawaii; Oregon State/USA
78000,"Roche, John",John Roche,f,1975,1981,HISTADD_johnny_roche,Y,Guard,1971,1,,,6,3,6.25,170,3,10,South Carolina,USA,South Carolina/USA
78001,"Rock, Gene",Gene Rock,f,1947,1947,HISTADD_gene_rock,Y,Guard,,,,,5,9,5.75,155,0,,Southern California,USA,USC/USA
78002,"Rocker, Jack",Jack Rocker,f,1947,1947,HISTADD_jack_rocker,Y,Center,,,,,6,5,6.41666666666667,185,0,19,California,USA,California/USA
78003,"Rodgers, Guy",Guy Rodgers,f,1958,1969,HISTADD_guy_rodgers,Y,Guard,1958,,,,6,0,6,185,11,5,Temple,USA,Temple/USA
23,"Rodman, Dennis",Dennis Rodman,f,1986,1999,dennis_rodman,Y,,1986,2,,,,,,,13,10,Southeastern Oklahoma State,USA,Cooke Co. Coll. TX (J.C.); Southeastern Oklahoma S
200771,"Rodriguez, Sergio",Sergio Rodriguez,f,2006,2016,sergio_rodriguez,Y,Guard,2006,1,,,6,3,6.25,176,5,14,"Tenerife, Spain",Spain,"Tenerife, Spain/Spain"
691,"Roe, Lou",Lou Roe,f,1995,1996,lou_roe,Y,Forward,1995,2,,,6,7,6.58333333333333,220,1,21,Massachusetts,USA,Massachusetts/USA
435,"Rogers, Carlos",Carlos Rogers,f,1994,2001,carlos_rogers,Y,Forward-Center,1994,1,,,6,11,6.91666666666667,232,7,6,Tennessee State,USA,Arkansas-Little Rock; Tennessee State/USA
78007,"Rogers, Johnny",Johnny Rogers,f,1986,1987,HISTADD_johnny_rogers,Y,Forward,1986,2,,,6,10,6.83333333333333,225,1,32,California-Irvine,USA,Stanford; California-Irvine/USA
78008,"Rogers, Marshall",Marshall Rogers,f,1976,1976,HISTADD_marshall_rogers,Y,Guard,1976,2,,,6,1,6.08333333333333,190,0,11,Texas-Pan American,USA,Texas-Pan American/USA
915,"Rogers, Rodney",Rodney Rogers,f,1993,2004,rodney_rogers,Y,Forward,1993,1,,,6,7,6.58333333333333,270,12,54,Wake Forest,USA,Wake Forest/USA
964,"Rogers, Roy",Roy Rogers,f,1996,1999,HISTADD_roy_rogers,Y,,1996,1,,,,,,,2,,Alabama,,Alabama
78010,"Roges, Al",Al Roges,f,1953,1954,HISTADD_al_roges,Y,Forward,,,,,6,4,6.33333333333333,195,1,18,Long Island-Brooklyn,USA,Los Angeles City Coll. CA (J.C.); Long Island Univ
78011,"Rohloff, Ken",Ken Rohloff,f,1963,1963,HISTADD_ken_rohloff,Y,Guard,1963,7,,,6,0,6,195,0, ,North Carolina State,USA,North Carolina State/USA
202375,"Rolle, Magnum",Magnum Rolle,f,2010,2010,magnum_rolle,Y,Forward,2010,2,,,6,11,6.91666666666667,235,0,25,Louisiana Tech,,Louisiana Tech
78012,"Rollins, Kenny",Kenny Rollins,f,1948,1952,HISTADD_kenny_rollins,Y,Guard,1948,,,,6,0,6,168,2,4,Kentucky,USA,Kentucky/USA
78013,"Rollins, Phil",Phil Rollins,f,1958,1960,HISTADD_phil_rollins,Y,Guard,1956,,,,6,2,6.16666666666667,185,2,3,Louisville,USA,Louisville/USA
78014,"Rollins, Tree",Tree Rollins,f,1977,1994,HISTADD_tree_rollins,Y,Center,1977,1,,,7,1,7.08333333333333,235,17,30,Clemson,USA,Clemson/USA
78015,"Romar, Lorenzo",Lorenzo Romar,f,1980,1984,HISTADD_lorenzo_romar,Y,Guard,1980,7,,,6,1,6.08333333333333,175,4,14,Washington,USA,Cerritos Coll. CA (J.C.); Washington/USA
200765,"Rondo, Rajon",Rajon Rondo,t,2006,2018,rajon_rondo,Y,Guard,2006,1,,,6,1,6.08333333333333,186,12,,Kentucky,USA,Kentucky/USA
399,"Rooks, Sean",Sean Rooks,f,1992,2003,sean_rooks,Y,Center,1992,2,,,6,10,6.83333333333333,260,12,45,Arizona,USA,Arizona ''92/USA
201565,"Rose, Derrick",Derrick Rose,t,2008,2018,derrick_rose,Y,Guard,2008,1,,,6,3,6.25,190,9,25,Memphis,USA,Memphis/USA
147,"Rose, Jalen",Jalen Rose,f,1994,2006,jalen_rose,Y,Guard-Forward,1994,1,,,6,8,6.66666666666667,215,13,8,Michigan,USA,Michigan/USA
